TransactionID,TransactionDate,CustomerID,TransactionType,Category,Amount,BalanceAfterTxn,PaymentMode,Merchant,IsFraudulent
TXN505266,2024-01-23 10:36:18,CUST2207,Debit,Rent,691.47,162847.01,UPI,Amazon,No
TXN506740,2024-01-23 12:46:32,CUST2549,Debit,Healthcare,4850.46,278623.27,Net Banking,Zomato,No
TXN504533,2024-01-23 13:56:52,CUST2420,Debit,Healthcare,4655.31,220926.91,Credit Card,Mutual Fund SIP,No
TXN506054,2024-01-23 14:49:23,CUST2194,Debit,Insurance Premium,936.93,161336.35,Cash,Local Store,No
TXN506480,2024-01-23 20:39:05,CUST2557,Debit,Insurance Premium,1884.61,262627.99,Debit Card,Uber,No
TXN507407,2024-01-23 22:32:17,CUST2265,Debit,Utilities,2049.93,414304.12,UPI,LIC,No
TXN507759,2024-01-23 23:06:20,CUST2088,Debit,Insurance Premium,891.58,270942.62,Debit Card,Swiggy,No
TXN503270,2024-01-24 00:23:43,CUST2464,Debit,Rent,1409.01,372496.04,UPI,Zomato,No
TXN502809,2024-01-24 00:43:59,CUST2371,Credit,Freelance Income,59362.44,307753.03,Debit Card,Electricity Board,No
TXN506585,2024-01-24 02:43:37,CUST2186,Debit,Entertainment,387.18,218324.54,Credit Card,Reliance Digital,No
TXN507512,2024-01-24 05:41:45,CUST2507,Debit,EMI - Loan,6446.96,360096.72,,HDFC Bank,No
TXN505222,2024-01-24 06:47:13,CUST2387,Debit,Healthcare,2341.31,152591.75,UPI,Mutual Fund SIP,No
TXN505362,2024-01-24 10:27:56,CUST2267,Debit,Rent,4053.74,283166.24,Cash,BigBasket,No
TXN501718,2024-01-24 15:34:03,CUST2568,Debit,Rent,1622.36,126234.06,Cash,BigBasket,No
TXN504767,2024-01-24 20:32:03,CUST2454,Credit,Investment Return,38564.34,213036.46,Net Banking,Mutual Fund SIP,No
TXN503711,2024-01-24 22:40:36,CUST2327,Debit,Groceries,248.69,322810.04,Credit Card,Apollo Pharmacy,No
TXN504511,2024-01-25 03:00:17,CUST2406,Debit,Dining,994.34,491004.68,UPI,Employer Payroll,No
TXN507621,2024-01-25 03:52:34,CUST2042,Debit,Dining,7631.65,77558.76,Debit Card,Apollo Pharmacy,No
TXN506647,2024-01-25 04:46:33,CUST2140,Credit,Salary,21648.56,87529.54,Debit Card,LIC,No
TXN507827,2024-01-25 05:28:13,CUST2414,Debit,Travel,2966.77,346941.31,Credit Card,BigBasket,No
TXN504393,2024-01-25 06:44:30,CUST2152,Debit,Healthcare,4566.87,302411.42,Cash,Electricity Board,No
TXN503781,2024-01-25 11:33:47,CUST2599,Debit,Groceries,2922.2,,,Uber,No
TXN501143,2024-01-25 13:03:53,CUST2464,Debit,Entertainment,204.79,448353.23,Cheque,Electricity Board,No
TXN501742,2024-01-25 18:02:24,CUST2240,Debit,Rent,2441.5,290169.65,Net Banking,Apollo Pharmacy,No
TXN504302,2024-01-25 19:15:06,CUST2079,Debit,Groceries,6373.72,357063.93,,Swiggy,No
TXN502465,2024-01-25 20:23:33,CUST2363,Debit,Insurance Premium,6379.96,390517.57,UPI,Uber,No
TXN504428,2024-01-25 23:54:07,CUST2396,Credit,Refund,76257.04,2997.92,Credit Card,Zomato,No
TXN500806,2024-01-26 00:58:46,CUST2003,Credit,Interest Credit,52774.54,472580.47,Net Banking,Netflix,No
TXN502647,2024-01-26 01:00:09,CUST2503,Debit,Groceries,147.42,39341.15,Cash,Reliance Digital,No
TXN500249,2024-01-26 11:13:27,CUST2217,Credit,Interest Credit,85627.86,358632.94,UPI,Apollo Pharmacy,No
TXN501339,2024-01-26 13:45:04,CUST2126,Debit,Rent,1245.88,207286.68,UPI,Netflix,No
TXN505510,2024-01-26 13:59:54,CUST2569,Debit,Utilities,847.49,159663.76,UPI,Uber,No
TXN501473,2024-01-26 14:03:22,CUST2169,Debit,Entertainment,10315.94,140437.02,UPI,IRCTC,No
TXN500106,2024-01-26 14:49:24,CUST2209,Debit,Entertainment,887.24,315755.77,Credit Card,Swiggy,No
TXN504724,2024-01-26 14:53:31,CUST2098,Debit,Shopping,6212.34,9863.94,Credit Card,Local Store,No
TXN507928,2024-01-26 15:12:41,CUST2589,Credit,Freelance Income,38441.88,,Debit Card,Electricity Board,No
TXN504139,2024-01-26 16:26:47,CUST2398,Credit,Salary,52916.01,158288.09,Net Banking,Employer Payroll,No
TXN500498,2024-01-26 20:02:05,CUST2552,Debit,Insurance Premium,1177.59,12996.06,Credit Card,BigBasket,No
TXN504436,2024-01-26 20:08:42,CUST2164,Debit,Dining,17599.69,486871.48,Net Banking,IRCTC,No
TXN505577,2024-01-26 20:51:06,CUST2129,Debit,Insurance Premium,1021.28,465487.16,Debit Card,Electricity Board,No
TXN500906,2024-01-26 21:22:08,CUST2283,Debit,Entertainment,990.1,318359.53,Debit Card,Zomato,No
TXN506995,2024-01-26 23:43:44,CUST2191,Credit,Salary,43896.75,170616.57,Debit Card,Employer Payroll,No
TXN507557,2024-01-27 01:16:03,CUST2468,Credit,Investment Return,78290.79,185262.05,Debit Card,Uber,No
TXN501734,2024-01-27 02:49:34,CUST2163,Debit,Shopping,3500.57,394933.86,Credit Card,Swiggy,No
TXN507210,2024-01-27 03:44:56,CUST2558,Credit,Freelance Income,34068.56,231371.19,Credit Card,LIC,No
TXN505763,2024-01-27 07:35:41,CUST2154,Debit,Groceries,925.3,345910.71,UPI,Mutual Fund SIP,No
TXN507612,2024-01-27 08:48:47,CUST2549,Credit,Investment Return,57331.37,481105.27,Credit Card,BigBasket,No
TXN506065,2024-01-27 10:10:33,CUST2300,Debit,Dining,238.19,,UPI,Zomato,No
TXN506753,2024-01-27 11:48:13,CUST2018,Debit,Rent,60.46,202680.01,Net Banking,Apollo Pharmacy,No
TXN505845,2024-01-27 18:44:35,CUST2365,Credit,Refund,16869.1,498908.61,UPI,Reliance Digital,No
TXN502001,2024-01-27 18:50:29,CUST2107,Debit,Shopping,2080.88,86213.3,Net Banking,BigBasket,No
TXN502749,2024-01-27 19:55:52,CUST2101,Debit,Groceries,534.85,277915.86,UPI,Local Store,No
TXN501981,2024-01-27 23:58:34,CUST2538,Debit,Entertainment,3427.83,117076.8,Debit Card,BigBasket,No
TXN500788,2024-01-28 03:47:43,CUST2051,Debit,Travel,2361.26,163940.12,Credit Card,BigBasket,No
TXN505509,2024-01-28 03:54:52,CUST2336,Credit,Refund,22677.4,202245.78,UPI,Zomato,No
TXN503933,2024-01-28 04:15:32,CUST2073,Debit,Insurance Premium,50.0,329637.61,Credit Card,,No
TXN507489,2024-01-28 05:01:49,CUST2497,Debit,Dining,2049.15,246469.57,UPI,LIC,No
TXN504868,2024-01-28 05:02:05,CUST2084,Debit,Utilities,8839.6,179548.07,Net Banking,Uber,No
TXN505820,2024-01-28 08:31:21,CUST2005,Debit,Dining,1497.64,394444.97,Cash,Mutual Fund SIP,No
TXN501623,2024-01-28 13:42:32,CUST2104,Debit,Travel,966.5,248668.64,Cheque,Mutual Fund SIP,No
TXN506351,2024-01-28 15:25:39,CUST2089,Debit,EMI - Loan,1351.03,297981.2,Net Banking,HDFC Bank,No
TXN504857,2024-01-28 17:17:52,CUST2107,Debit,Dining,625.87,80819.9,UPI,Amazon,No
TXN503708,2024-01-28 22:29:04,CUST2274,Debit,Entertainment,4259.26,447629.99,Debit Card,Netflix,No
TXN502759,2024-01-28 22:55:40,CUST2199,Debit,Groceries,6115.75,136937.17,Credit Card,Zomato,No
TXN505201,2024-01-29 02:33:58,CUST2325,Debit,Entertainment,1263.69,295509.82,Credit Card,Swiggy,No
TXN506256,2024-01-29 02:44:22,CUST2450,Credit,Interest Credit,62880.07,292424.11,Debit Card,Zomato,No
TXN507876,2024-01-29 05:55:28,CUST2213,Debit,Groceries,376.98,172791.63,UPI,HDFC Bank,No
TXN502107,2024-01-29 05:57:42,CUST2514,Debit,Insurance Premium,1234.49,101301.49,Net Banking,Netflix,No
TXN502983,2024-01-29 10:22:19,CUST2225,Debit,Shopping,987.16,209668.68,Credit Card,,No
TXN505777,2024-01-29 15:11:52,CUST2176,Debit,Utilities,564.65,476373.22,UPI,Zomato,No
TXN504801,2024-01-29 16:55:47,CUST2110,Debit,Healthcare,3743.51,64236.84,Debit Card,Netflix,No
TXN501215,2024-01-29 17:28:28,CUST2501,Debit,Healthcare,2625.06,141355.32,UPI,BigBasket,No
TXN505035,2024-01-29 21:40:14,CUST2092,Debit,Entertainment,6802.46,193442.41,Cash,Electricity Board,No
TXN502300,2024-01-30 03:17:05,CUST2406,Debit,Dining,12390.75,224967.74,Debit Card,LIC,No
TXN504458,2024-01-30 03:47:08,CUST2222,Credit,Interest Credit,58693.82,302376.34,Net Banking,Uber,No
TXN502569,2024-01-30 05:25:57,CUST2037,Debit,EMI - Loan,2732.58,406343.7,UPI,Swiggy,No
TXN502744,2024-01-30 06:08:59,CUST2336,Debit,Shopping,4340.13,312248.13,Debit Card,Local Store,No
TXN507123,2024-01-30 08:39:11,CUST2003,Debit,Rent,9000.64,319650.65,Debit Card,LIC,No
TXN502325,2024-01-30 09:57:37,CUST2064,Debit,Entertainment,3892.06,170200.28,UPI,Zomato,No
TXN504493,2024-01-30 10:01:04,CUST2391,Debit,Entertainment,854.28,168687.44,UPI,Reliance Digital,No
TXN502590,2024-01-30 11:05:53,CUST2277,Debit,EMI - Loan,6437.26,318031.34,Credit Card,Uber,No
TXN504467,2024-01-30 14:55:19,CUST2547,Debit,Utilities,143.17,498383.77,Net Banking,Netflix,No
TXN505668,2024-01-30 14:57:31,CUST2403,Credit,Interest Credit,84358.3,274523.88,Net Banking,Mutual Fund SIP,No
TXN504789,2024-01-30 18:11:39,CUST2175,Debit,Insurance Premium,2086.16,327018.86,Debit Card,Zomato,No
TXN507704,2024-01-30 18:16:09,CUST2421,Credit,Freelance Income,7061.86,424416.17,Net Banking,Apollo Pharmacy,No
TXN500060,2024-01-30 21:34:40,CUST2123,Debit,Entertainment,4005.31,287222.55,Credit Card,Amazon,No
TXN501049,2024-01-30 22:18:29,CUST2139,Debit,Shopping,1844.77,323837.43,UPI,BigBasket,No
TXN502553,2024-01-31 00:09:41,CUST2194,Debit,Healthcare,3375.35,251547.31,Net Banking,Employer Payroll,No
TXN506659,2024-01-31 00:38:46,CUST2431,Debit,Utilities,5126.49,417381.5,Debit Card,Swiggy,No
TXN500293,2024-01-31 02:31:03,CUST2404,Debit,Entertainment,2342.92,52734.13,Cash,HDFC Bank,No
TXN507907,2024-01-31 03:01:44,CUST2040,Credit,Salary,55880.34,305268.9,UPI,Reliance Digital,No
TXN506354,2024-01-31 03:45:29,CUST2234,Credit,Interest Credit,67531.68,279286.73,UPI,Swiggy,No
TXN505067,2024-01-31 05:14:12,CUST2099,Debit,Shopping,2083.99,350173.39,Debit Card,Zomato,No
TXN505696,2024-01-31 09:15:30,CUST2371,Credit,Refund,57848.25,439214.23,Debit Card,Netflix,No
TXN501257,2024-01-31 11:19:41,CUST2064,Debit,Shopping,3557.46,339595.37,UPI,Amazon,No
TXN507909,2024-01-31 11:44:44,CUST2216,Credit,Salary,72981.12,85230.85,Credit Card,Electricity Board,No
TXN502886,2024-01-31 14:38:48,CUST2594,Credit,Investment Return,55990.59,201093.77,UPI,Electricity Board,No
TXN507775,2024-01-31 14:52:37,CUST2172,Debit,Rent,952.77,92602.79,Debit Card,Netflix,No
TXN501802,2024-01-31 16:00:39,CUST2383,Debit,Insurance Premium,1810.08,129551.24,Net Banking,Netflix,No
TXN502668,2024-01-31 18:40:00,CUST2028,Debit,Shopping,983.13,274989.87,Credit Card,Zomato,No
TXN500020,2024-01-31 20:55:37,CUST2402,Credit,Freelance Income,56175.57,244930.26,Debit Card,Uber,No
TXN507383,2024-01-31 21:03:47,CUST2174,Credit,Refund,69335.38,102860.39,Net Banking,Zomato,No
TXN501488,2024-01-31 23:54:20,CUST2310,Debit,Insurance Premium,3495.44,86162.78,UPI,HDFC Bank,No
TXN506107,2024-02-01 02:31:54,CUST2215,Debit,Healthcare,1309.92,219500.72,Credit Card,LIC,No
TXN507762,2024-02-01 03:56:18,CUST2263,Debit,Healthcare,482.6,454051.95,UPI,BigBasket,No
TXN507592,2024-02-01 06:37:33,CUST2464,Debit,Entertainment,2820.08,241151.21,Cheque,Electricity Board,No
TXN505594,2024-02-01 07:02:06,CUST2008,Debit,Rent,7576.59,451669.97,UPI,Local Store,No
TXN501924,2024-02-01 07:03:41,CUST2538,Credit,Salary,71900.52,122442.59,Debit Card,Zomato,No
TXN501160,2024-02-01 15:40:36,CUST2359,Debit,EMI - Loan,2988.87,464243.26,UPI,Swiggy,No
TXN506493,2024-02-01 19:35:21,CUST2313,Debit,Healthcare,6613.64,372909.74,UPI,Local Store,No
TXN507711,2024-02-01 19:58:57,CUST2262,Debit,Dining,1734.32,122172.43,UPI,Local Store,No
TXN505032,2024-02-01 21:06:53,CUST2280,Debit,Utilities,2959.7,455542.47,Debit Card,Zomato,No
TXN500370,2024-02-01 22:38:41,CUST2447,Debit,Travel,2360.15,447849.44,UPI,Reliance Digital,No
TXN502374,2024-02-01 22:48:02,CUST2160,Debit,Groceries,1922.21,499596.95,Debit Card,Local Store,No
TXN502524,2024-02-02 09:20:16,CUST2005,Debit,EMI - Loan,398.56,337352.36,Credit Card,LIC,No
TXN503294,2024-02-02 10:10:51,CUST2471,Debit,Insurance Premium,2071.65,136364.91,Net Banking,IRCTC,No
TXN501921,2024-02-02 17:30:56,CUST2102,Credit,Freelance Income,69837.36,456997.27,UPI,Swiggy,No
TXN505537,2024-02-02 18:25:47,CUST2540,Debit,Dining,1658.79,104637.63,UPI,Apollo Pharmacy,No
TXN502927,2024-02-02 23:42:43,CUST2041,Debit,Insurance Premium,4495.76,357536.65,,Zomato,No
TXN503839,2024-02-03 02:31:28,CUST2032,Debit,EMI - Loan,2235.53,22606.98,Debit Card,BigBasket,No
TXN505027,2024-02-03 03:02:10,CUST2446,Debit,Dining,9959.62,204740.73,UPI,Employer Payroll,No
TXN502729,2024-02-03 04:10:36,CUST2491,Debit,Insurance Premium,1722.42,136701.93,UPI,Local Store,No
TXN501835,2024-02-03 06:27:58,CUST2165,Credit,Refund,47299.24,293638.07,Cash,HDFC Bank,No
TXN501350,2024-02-03 06:36:23,CUST2348,Credit,Salary,44472.54,298169.93,Debit Card,Mutual Fund SIP,No
TXN500961,2024-02-03 06:45:23,CUST2530,Debit,Rent,2016.54,248412.7,Cash,Amazon,No
TXN507930,2024-02-03 16:17:22,CUST2418,Debit,Rent,64.97,202777.89,UPI,Swiggy,No
TXN502469,2024-02-03 17:01:56,CUST2092,Debit,Healthcare,549.1,,Credit Card,Amazon,No
TXN500098,2024-02-03 17:11:46,CUST2475,Debit,Insurance Premium,548.75,,Cheque,Amazon,No
TXN504109,2024-02-03 17:26:49,CUST2210,Debit,Rent,377.86,83313.4,Cash,Employer Payroll,No
TXN506921,2024-02-03 22:25:25,CUST2485,Credit,Salary,60093.38,108774.05,Credit Card,Zomato,No
TXN501202,2024-02-03 23:25:45,CUST2129,Debit,Healthcare,6168.46,194765.83,Cash,Amazon,No
TXN503701,2024-02-04 06:16:37,CUST2451,Credit,Refund,53538.89,306039.61,UPI,Swiggy,No
TXN507918,2024-02-04 06:25:20,CUST2545,Debit,Shopping,1323.59,236292.7,UPI,Electricity Board,No
TXN504925,2024-02-04 10:32:17,CUST2490,Debit,EMI - Loan,423.04,110580.59,Net Banking,Reliance Digital,No
TXN504713,2024-02-04 13:16:50,CUST2094,Credit,Investment Return,59787.42,343540.93,Net Banking,HDFC Bank,No
TXN501128,2024-02-04 14:18:03,CUST2270,Debit,Shopping,2266.45,447670.65,Cash,IRCTC,No
TXN501999,2024-02-04 14:25:25,CUST2385,Debit,Shopping,172.07,245596.01,Cheque,IRCTC,No
TXN507346,2024-02-04 14:38:24,CUST2533,Credit,Investment Return,46973.45,123496.36,UPI,Electricity Board,No
TXN501953,2024-02-04 14:49:35,CUST2507,Credit,Interest Credit,74434.51,119805.17,UPI,Employer Payroll,No
TXN500971,2024-02-04 15:07:29,CUST2184,Debit,Dining,3729.4,491465.03,Debit Card,Apollo Pharmacy,No
TXN506997,2024-02-04 18:06:43,CUST2524,Debit,Healthcare,1938.13,176711.96,Debit Card,Netflix,No
TXN500026,2024-02-04 19:41:43,CUST2146,Credit,Investment Return,46338.92,243733.84,Net Banking,Apollo Pharmacy,No
TXN507468,2024-02-04 20:26:30,CUST2396,Debit,Groceries,1411.81,386356.93,Debit Card,Local Store,No
TXN507227,2024-02-04 20:31:35,CUST2424,Debit,Groceries,3359.53,368243.13,Debit Card,Local Store,No
TXN507936,2024-02-04 22:12:08,CUST2237,Credit,Salary,22720.28,42380.91,,LIC,No
TXN502621,2024-02-05 01:54:00,CUST2135,Debit,Healthcare,5643.72,241958.73,Debit Card,Employer Payroll,No
TXN504273,2024-02-05 02:18:58,CUST2096,Debit,Rent,5528.91,330241.83,Debit Card,,No
TXN501551,2024-02-05 03:17:25,CUST2135,Debit,Rent,7732.27,465169.56,UPI,HDFC Bank,No
TXN507137,2024-02-05 04:38:57,CUST2217,Debit,Dining,238.93,43571.9,Credit Card,Netflix,No
TXN507279,2024-02-05 04:58:38,CUST2313,Debit,EMI - Loan,2139.38,,Net Banking,Electricity Board,No
TXN503046,2024-02-05 05:09:59,CUST2197,Debit,EMI - Loan,286.7,59789.2,Cash,Reliance Digital,No
TXN501009,2024-02-05 05:51:04,CUST2287,Debit,Rent,555.45,385386.21,Debit Card,Uber,No
TXN500039,2024-02-05 11:15:22,CUST2075,Credit,Freelance Income,26130.01,903.73,UPI,IRCTC,No
TXN501586,2024-02-05 11:38:22,CUST2368,Debit,Dining,13057.54,126207.09,UPI,Uber,No
TXN506164,2024-02-05 13:05:43,CUST2492,Debit,Dining,8957.09,324573.64,Cash,IRCTC,No
TXN503301,2024-02-05 15:25:40,CUST2287,Debit,Entertainment,485.98,94105.03,Net Banking,Employer Payroll,No
TXN503887,2024-02-05 15:36:52,CUST2371,Credit,Interest Credit,68435.3,77207.22,Cash,Electricity Board,No
TXN501571,2024-02-05 18:49:18,CUST2304,Credit,Interest Credit,34462.37,381645.78,UPI,Amazon,No
TXN507315,2024-02-05 22:26:31,CUST2069,Debit,Travel,1052.51,176287.38,UPI,Amazon,No
TXN507712,2024-02-05 23:40:14,CUST2382,Debit,Travel,1083.09,487077.23,UPI,Local Store,No
TXN505096,2024-02-06 03:10:19,CUST2055,Credit,Interest Credit,93785.92,65572.6,UPI,Local Store,No
TXN507859,2024-02-06 06:40:36,CUST2381,Debit,Dining,4442.49,97963.7,Debit Card,Zomato,No
TXN507696,2024-02-06 07:45:11,CUST2226,Debit,Entertainment,7169.89,83001.65,Credit Card,Amazon,No
TXN501612,2024-02-06 10:26:59,CUST2481,Debit,Shopping,4123.25,417869.15,Net Banking,Swiggy,No
TXN506951,2024-02-06 13:19:52,CUST2156,Credit,Salary,41817.94,12402.31,Debit Card,IRCTC,No
TXN507026,2024-02-06 15:33:09,CUST2161,Debit,Entertainment,1118.99,420792.89,UPI,Swiggy,No
TXN507768,2024-02-06 21:17:59,CUST2025,Credit,Investment Return,32616.58,366265.42,UPI,Mutual Fund SIP,No
TXN506617,2024-02-06 22:34:41,CUST2131,Debit,Insurance Premium,1254.64,418624.39,UPI,Reliance Digital,No
TXN506772,2024-02-06 23:44:15,CUST2134,Debit,Shopping,2568.55,,UPI,Local Store,No
TXN500591,2024-02-06 23:56:28,CUST2043,Debit,Healthcare,2816.7,493963.87,UPI,HDFC Bank,No
TXN501383,2024-02-07 07:38:59,CUST2164,Debit,Shopping,4521.79,245200.0,UPI,BigBasket,No
TXN505125,2024-02-07 08:47:25,CUST2113,Debit,Utilities,3083.33,480917.39,Debit Card,HDFC Bank,No
TXN502180,2024-02-07 11:42:52,CUST2391,Debit,Entertainment,720.13,233088.08,UPI,Netflix,No
TXN501416,2024-02-07 13:54:42,CUST2506,Credit,Freelance Income,74216.72,240860.31,Cheque,Swiggy,No
TXN504061,2024-02-07 16:28:41,CUST2229,Credit,Refund,40059.56,413882.0,Net Banking,BigBasket,No
TXN502525,2024-02-07 16:43:15,CUST2181,Debit,Healthcare,1626.57,276973.17,UPI,Electricity Board,No
TXN502728,2024-02-07 17:23:20,CUST2234,Debit,Utilities,732.35,279662.24,Net Banking,Netflix,No
TXN504710,2024-02-07 23:05:46,CUST2382,Debit,Entertainment,784.69,175512.77,UPI,Local Store,No
TXN505271,2024-02-08 08:05:30,CUST2067,Credit,Investment Return,25630.35,140641.42,Cash,Apollo Pharmacy,No
TXN506600,2024-02-08 16:27:39,CUST2466,Debit,Groceries,1587.88,253415.06,Cheque,Zomato,No
TXN503576,2024-02-08 18:38:08,CUST2001,Debit,Rent,2372.91,377708.52,UPI,Uber,No
TXN500150,2024-02-08 21:19:38,CUST2036,Credit,Freelance Income,54762.9,76767.52,Debit Card,IRCTC,No
TXN507556,2024-02-09 01:02:41,CUST2426,Debit,EMI - Loan,2646.33,2618.41,Net Banking,Apollo Pharmacy,No
TXN507257,2024-02-09 05:33:22,CUST2128,Debit,Healthcare,4411.82,,Cash,Uber,No
TXN504403,2024-02-09 07:41:37,CUST2454,Debit,EMI - Loan,4848.64,371230.7,UPI,Swiggy,No
TXN506968,2024-02-09 12:12:45,CUST2141,Credit,Investment Return,23513.56,5328.5,Debit Card,HDFC Bank,No
TXN500682,2024-02-09 12:24:08,CUST2016,Debit,Rent,7627.06,223814.72,Credit Card,Amazon,No
TXN507307,2024-02-09 16:18:32,CUST2082,Debit,Shopping,6324.06,314627.1,Debit Card,IRCTC,No
TXN506076,2024-02-09 17:13:22,CUST2323,Debit,Rent,958.07,118557.99,UPI,Uber,No
TXN500785,2024-02-09 19:58:17,CUST2009,Credit,Investment Return,73001.85,,Credit Card,IRCTC,No
TXN503519,2024-02-09 20:57:07,CUST2198,Debit,Insurance Premium,3252.18,77679.3,UPI,Electricity Board,No
TXN504213,2024-02-09 20:58:17,CUST2009,Credit,Freelance Income,19695.93,159830.0,Credit Card,Uber,No
TXN507064,2024-02-09 21:42:57,CUST2043,Debit,Healthcare,1823.02,402946.71,UPI,Employer Payroll,No
TXN507055,2024-02-10 00:01:45,CUST2261,Debit,EMI - Loan,6718.81,161132.05,Net Banking,Swiggy,No
TXN507733,2024-02-10 00:15:40,CUST2262,Debit,Insurance Premium,1423.01,418501.81,Net Banking,IRCTC,No
TXN503849,2024-02-10 01:42:25,CUST2036,Credit,Salary,45190.1,166426.48,UPI,Netflix,No
TXN507552,2024-02-10 03:12:38,CUST2451,Credit,Freelance Income,41510.4,33910.84,Cash,Swiggy,No
TXN500220,2024-02-10 07:36:40,CUST2424,Debit,Healthcare,3746.6,436654.99,UPI,HDFC Bank,No
TXN505545,2024-02-10 09:05:21,CUST2472,Debit,Entertainment,2388.93,16284.3,UPI,Uber,No
TXN502801,2024-02-10 14:37:20,CUST2426,Debit,Rent,4233.98,317972.36,UPI,HDFC Bank,No
TXN506359,2024-02-10 20:12:25,CUST2432,Credit,Salary,73385.5,287276.65,Debit Card,Netflix,No
TXN507009,2024-02-10 21:26:17,CUST2032,Credit,Salary,59220.08,78585.16,UPI,IRCTC,No
TXN505871,2024-02-10 22:25:14,CUST2109,Debit,Shopping,5284.56,200341.74,UPI,Uber,No
TXN501329,2024-02-11 01:53:11,CUST2461,Credit,Investment Return,57243.1,101553.53,UPI,Zomato,No
TXN504456,2024-02-11 04:16:57,CUST2095,Debit,EMI - Loan,1060.63,,UPI,Reliance Digital,No
TXN505684,2024-02-11 04:23:44,CUST2394,Debit,Insurance Premium,1125.71,387524.91,Debit Card,Uber,No
TXN504083,2024-02-11 10:21:26,CUST2552,Debit,Rent,1572.18,184710.91,Net Banking,Uber,No
TXN500254,2024-02-11 12:23:03,CUST2122,Debit,Travel,1427.21,303764.14,Credit Card,Employer Payroll,No
TXN502596,2024-02-11 12:40:08,CUST2465,Debit,Utilities,4126.49,484890.2,Credit Card,Amazon,No
TXN500690,2024-02-11 12:47:20,CUST2245,Debit,Insurance Premium,6615.66,474113.66,UPI,LIC,No
TXN507385,2024-02-11 12:51:18,CUST2407,Credit,Investment Return,53672.37,241821.55,Debit Card,BigBasket,No
TXN500089,2024-02-11 15:48:07,CUST2010,Debit,Travel,3127.72,,Debit Card,Employer Payroll,No
TXN500895,2024-02-11 21:15:15,CUST2454,Credit,Refund,51435.71,459752.52,Credit Card,Mutual Fund SIP,No
TXN502988,2024-02-11 21:51:46,CUST2011,Debit,Groceries,3678.12,22869.16,UPI,IRCTC,No
TXN503284,2024-02-11 22:41:36,CUST2076,Credit,Refund,44970.9,290556.85,Cash,Electricity Board,No
TXN500749,2024-02-11 23:03:44,CUST2269,Credit,Refund,69884.89,208173.16,UPI,Swiggy,No
TXN507497,2024-02-12 00:40:21,CUST2586,Debit,Utilities,1070.77,,Credit Card,HDFC Bank,No
TXN504268,2024-02-12 02:56:10,CUST2235,Debit,Utilities,1116.03,381520.55,UPI,Mutual Fund SIP,No
TXN503674,2024-02-12 08:00:55,CUST2423,Debit,Utilities,6954.68,488839.58,Cash,Local Store,No
TXN505519,2024-02-12 08:52:41,CUST2144,Credit,Freelance Income,48141.59,230712.57,Credit Card,IRCTC,No
TXN505710,2024-02-12 09:06:48,CUST2568,Debit,Insurance Premium,1381.94,64140.6,Credit Card,Amazon,No
TXN501772,2024-02-12 10:43:19,CUST2047,Debit,Rent,75.16,234028.16,Net Banking,Zomato,No
TXN506116,2024-02-12 17:38:44,CUST2594,Debit,Entertainment,1119.78,454565.26,Debit Card,Zomato,No
TXN503858,2024-02-12 17:50:04,CUST2343,Debit,EMI - Loan,441.7,338226.15,Debit Card,Employer Payroll,No
TXN500132,2024-02-12 20:18:19,CUST2539,Debit,Travel,4515.35,,Credit Card,Local Store,No
TXN506536,2024-02-12 20:48:50,CUST2101,Credit,Salary,20755.65,401385.2,UPI,Amazon,No
TXN505910,2024-02-12 21:12:12,CUST2185,Debit,Entertainment,11524.2,75785.43,Net Banking,Local Store,No
TXN500635,2024-02-12 21:18:50,CUST2338,Debit,Travel,16527.03,150355.47,Net Banking,Apollo Pharmacy,No
TXN503071,2024-02-12 23:30:52,CUST2517,Debit,Dining,1786.19,229638.37,Credit Card,LIC,No
TXN500585,2024-02-13 01:36:42,CUST2498,Debit,Healthcare,645.01,192155.26,,Reliance Digital,No
TXN502656,2024-02-13 01:51:33,CUST2333,Debit,Insurance Premium,1068.23,480518.57,Credit Card,Netflix,No
TXN501275,2024-02-13 02:17:28,CUST2194,Debit,Groceries,2639.19,375663.38,UPI,Mutual Fund SIP,No
TXN505490,2024-02-13 03:35:29,CUST2199,Credit,Investment Return,37162.09,305037.27,UPI,Local Store,No
